collection_name,timestamp,target_name,target_type,metric_name,metric_column,value
deployment_ejb_transaction_metrics,2025-12-25T14:45:08.502+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER/opss-rest,j2ee_application,deployment_app_ejb_transaction,ejbTransactionCommit.percentage,0
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuLoad_1min,0.04375
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuLoad,0.04875
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuLoad_15min,0.06875
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,noOfProcs,671
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,noOfUsers,7
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,activeMem,12815544
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,pgScanRate,0
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,freeLogicMem,20782656
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,usedSwap,5331068
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,swapUtil,7.944
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,memUsedPct,49.616
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,memfreePct,50.384
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,logicMemfreePct,63.757
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,activeLogicalMem,11814212
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuUtil,5.476
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuUser,3.986
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuKernel,1.047
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuIOWait,0.309
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,usedLogicalMemoryPct,36.243
LoadLinux,2025-12-25T14:48:08.878+05:30,midev2server,host,Load,cpuSteal,0
haconfig2_collection,2025-12-25T14:45:08.514+05:30,mitestdb,oracle_database,ha_mttr,estimated_mttr,37
db_inst_opt_sga,2025-12-25T14:48:13.249+05:30,mitestdb,oracle_database,db_inst_opt_sga,opt_sga_size,10000
COH_NODE_NodeStatusColl,2025-12-25T14:45:08.937+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster/EMGC_ADMINSERVER/midev2server,oracle_coherence_node,COH_NODE_NodeStatus,Status,1
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,transactions_ps,0.057
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreads_ps,2.422
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreads_pt,1.293
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwrites_ps,3.008
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwrites_pt,1.606
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreadsdir_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreadsdir_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwritesdir_ps,0.005
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwritesdir_pt,0.003
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreadslob_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physreadslob_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwriteslob_ps,0.005
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,physwriteslob_pt,0.003
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redosize_ps,8532.982
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redosize_pt,4555.487
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,logons_ps,0.523
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,logons_pt,0.279
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,opncurs_ps,73.314
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,opncurs_pt,39.14
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,commits_ps,1.785
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,commits_pt,0.953
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,rollbacks_ps,0.088
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,rollbacks_pt,0.047
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,usercalls_ps,11.497
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,usercalls_pt,6.138
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,recurscalls_ps,183.831
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,recurscalls_pt,98.142
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,logreads_ps,1402.424
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,logreads_pt,748.709
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbwrcheckpoints_ps,0.005
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,bgcheckpoints_ps,0.003
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redowrites_ps,2.169
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redowrites_pt,1.158
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,tabscanslong_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,tabscanslong_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,tabscanstotal_ps,0.052
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,tabscanstotal_pt,0.028
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,indxscansfull_pt,0.028
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,indxscansfull_ps,0.052
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,indxscanstotal_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,indxscanstotal_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,parses_ps,28.878
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,parses_pt,15.417
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,hardparses_ps,0.104
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,hardparses_pt,0.055
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,failedparses_ps,0.005
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,failedparses_pt,0.003
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,executions_ps,76.891
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,executions_pt,41.05
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsdisk_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsdisk_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsmemory_ps,8.9
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsmemory_pt,4.751
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsrows_ps,21.953
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,sortsrows_pt,11.72
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,rows_psort,18481
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,executeswoparse_pct,62.443
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,softparse_pct,99.642
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,usercall_pct,5.886
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,networkbytes_ps,3304.342
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqtimeouts_ps,0.013
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqtimeouts_pt,0.007
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqwaits_ps,0.09
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqwaits_pt,0.048
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqdeadlocks_ps,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqdeadlocks_pt,0
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqreqs_ps,252.771
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,enqreqs_pt,134.947
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbblkgets_ps,48.302
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbblkgets_pt,25.787
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,consistentreadgets_ps,1354.122
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,consistentreadgets_pt,722.922
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbblkchanges_ps,51.634
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbblkchanges_pt,27.566
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,consistentreadchanges_ps,1.329
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,consistentreadchanges_pt,0.709
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crblks_ps,0.417
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crblks_pt,0.223
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crundorecs_ps,0.881
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crundorecs_pt,0.471
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,userrollbackundorec_ps,0.017
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,userrollbackundorec_pt,0.009
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,leafnodesplits_ps,0.052
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,leafnodesplits_pt,0.028
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,branchnodesplits_ps,0.002
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,branchnodesplits_pt,0.001
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redosize_ps,8532.982
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,redosize_pt,4555.487
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crundorecs_ps,0.881
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,crundorecs_pt,0.471
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbtime_ps,106.399
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,dbtime_pt,56.803
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,avg_active_sessions,1.064
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,avg_sync_singleblk_read_latency,1.189
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,iombs_ps,0.128
instance_throughput_10i,2025-12-25T14:48:18.715+05:30,mitestdb,oracle_database,instance_throughput,iorequests_ps,10.319
repository_operator_status,2025-12-25T14:45:09.467+05:30,Management Services and Repository,oracle_emrep,repository_operator_status,job_scheduler_status,UP
repository_operator_status,2025-12-25T14:45:09.467+05:30,Management Services and Repository,oracle_emrep,repository_operator_status,short_running_worker,UP
repository_operator_status,2025-12-25T14:45:09.467+05:30,Management Services and Repository,oracle_emrep,repository_operator_status,long_running_worker,UP
Response,2025-12-25T14:48:16.950+05:30,midev2server:4889_Management_Service,oracle_oms,Response,Status,1
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactions.active,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.time,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.throughput,1.001
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionCommit.percentage,100
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionAbandoned.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionHeuristic.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackApp.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackResource.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackSystem.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollbackTimeout.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionRollback.throughput,0
jta_metrics,2025-12-25T14:45:12.921+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jta,jtaTransactionProcessed.throughput,1.001
ohs_server_delta_metrics,2025-12-25T14:48:24.510+05:30,/EMGC_GCDomain/GCDomain/ohs1,oracle_apache,ohs_responses,HTTP4xx.currentThroughput,0.0
ohs_server_delta_metrics,2025-12-25T14:48:24.510+05:30,/EMGC_GCDomain/GCDomain/ohs1,oracle_apache,ohs_responses,HTTP5xx.currentThroughput,0.0
Response,2025-12-25T14:45:12.550+05:30,19CTESTLISTENER_midev2server,oracle_listener,Response,tnsPing,0
Response,2025-12-25T14:45:12.550+05:30,19CTESTLISTENER_midev2server,oracle_listener,Response,Status,1
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,Name,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,DomainPartition,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,RequestTotalCountDelta,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,RequestPendingCount,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,RequestPendingDuration,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,RequestTimeoutCountDelta,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskCountDelta,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskBacklog,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskTimeoutCountDelta,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskHungCount,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,RequestAverageDuration,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskAverageDuration,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,TaskHungDuration,
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,NoOfNodes,0
COH_ServiceAggPartitionColl,2025-12-25T14:48:24.533+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceReportAggPartition,StorageEnabledCount,0
COH_ServiceStorageEnabledAlerts,2025-12-25T14:45:17.459+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceStorageEnabled,Name,"""oracle.mds.localcache.scope:oracle.mds.localcache.scopeORA-MDS-local-cache_ADFApplication_wsm-pm_2_1663619914"""
COH_ServiceStorageEnabledAlerts,2025-12-25T14:45:17.459+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceStorageEnabled,StorageEnabledCount,
COH_ServiceStorageEnabledAlerts,2025-12-25T14:45:17.459+05:30,/EMGC_GCDomain/GCDomain/defaultCoherenceCluster,oracle_coherence,COH_ServiceStorageEnabled,StorageEnabledCountDelta,
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_pools,Name,Par Eden Space
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_pools,type.value,Heap memory
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_pools,usedPeak.value,286327.0
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_pools,usedNowInMBytes,21.697265625
jms_metric,2025-12-25T14:45:19.851+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jms,connections.active,0
jms_metric,2025-12-25T14:45:19.851+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jms,servers.active,0
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_usage,heapMemoryUsed.value,305539
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_usage,nonHeapMemoryUsed.value,505678
jvm_memory_metrics,2025-12-25T14:48:24.540+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,jvm_memory_usage,objectsPendingFinalization.value,0
oracle_si_exadata_dbnode_process,2025-12-25T14:45:26.311+05:30,midev2server/server_os,oracle_si_server_os,ExadataDbNodeProcess,MSStatus,
oracle_si_exadata_dbnode_process,2025-12-25T14:45:26.311+05:30,midev2server/server_os,oracle_si_server_os,ExadataDbNodeProcess,RSStatus,
server_1_metric,2025-12-25T14:48:31.016+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_1,sockets.active,4
scn_instance_collection,2025-12-25T14:45:26.321+05:30,mitestdb,oracle_database,scn_instance_statistics,scn_intrinsic_growth_rate,10.081
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource_state,name,LocalSvcTblDataSource
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource_state,appName,domain-level
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource_state,state,Running
work_manager_metrics,2025-12-25T14:45:26.746+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmProcessed.throughput,680.467
work_manager_metrics,2025-12-25T14:45:26.746+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmPending.active,3
work_manager_metrics,2025-12-25T14:45:26.746+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,server_work_manager,wmStuck.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,name,LocalSvcTblDataSource
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,appName,domain-level
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionInUse.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionCreated.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionPoolSize.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionRequestFailures.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionRequests.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionSuccess.percentage,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionRefreshFailures.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionLeaks.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionAvailable.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,connectionUnavailable.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheAdded.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheSize.active,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheDiscarded.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheSatisfied.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheNotSatisfied.throughput,0
datasource_metrics,2025-12-25T14:48:38.146+05:30,/EMGC_GCDomain/GCDomain/EMGC_ADMINSERVER,weblogic_j2eeserver,datasource,stmtCacheSatisfied.percentage,0
